state,city,date,aqi,pm2.5,pm10,no2,so2,o3
Gujarat,Surat,30-03-2022,180,197.825,331.1,124.165,67.69,149.42
Gujarat,Surat,01-04-2022,363,218.61,343.49,130.2,80.06,178.31
Gujarat,Surat,06-04-2022,299.5,200.415,172.575,168.175,80.51,66.955
Gujarat,Surat,09-04-2022,27,122.49,52.7,122.66,81.36,36.48
Gujarat,Surat,20-04-2022,475,168.01,153.21,131.9,68.49,152.26
Gujarat,Surat,23-04-2022,474,243.8,60.44,10.11,21.91,138.16
Gujarat,Surat,01-05-2022,174,61.415,328.045,115.425,43.195,94.11
Gujarat,Surat,16-05-2022,306,253.06,367.5,125.31,14.88,132.31
Gujarat,Surat,17-05-2022,197,268.22,313.19,34.41,2.71,141.19
Gujarat,Surat,01-06-2022,139,151.58,319.53,99.96,55.43,164.84
Gujarat,Surat,05-06-2022,114,95.67,379.52,16.6,42.8,186.49
Gujarat,Surat,25-06-2022,472,124.41,359.22,41.99,34.76,39.8
Gujarat,Surat,18-08-2022,396,19.56,298.78,7.7,26.9,97.57
Gujarat,Surat,23-08-2022,187,29.01,202.59,37.38,73.59,122.09
Gujarat,Surat,04-09-2022,254,284.75,283.93,166.03,33.38,30.05
Gujarat,Surat,17-09-2022,402,12.5,396.13,24.23,45.9,167.99
Gujarat,Surat,25-09-2022,408,62.34,62.42,185.9,17.2,124.46
Gujarat,Surat,28-09-2022,159,283.22,115.58,111.81,30.8,189.59
Gujarat,Surat,14-10-2022,110,7.87,175.87,158.38,55.2,138.84
Gujarat,Surat,17-11-2022,332,5.98,324.43,45.4,18.02,37.45
Gujarat,Surat,27-11-2022,190,24.71,55.02,31.47,1.14,128.07
Gujarat,Surat,01-12-2022,499,146.71,272.21,155.24,88.21,125.66
Gujarat,Surat,05-12-2022,297,66.58,218.76,19.24,87.5,189.29
Gujarat,Surat,12-12-2022,389,177.49,16.02,169.79,64.19,88.34
Gujarat,Surat,26-12-2022,78,299.15,247.73,10.88,68.76,75.51
Gujarat,Vadodara,08-01-2015,364,96.28,182.01,63.65,92.87,167.55
Gujarat,Vadodara,15-01-2015,368,52.08,310.47,196.76,91.32,154.12
Gujarat,Vadodara,04-02-2015,326,230.15,308.86,59.95,4.31,10.91
Gujarat,Vadodara,06-02-2015,103,290.43,83.27,41.15,9.07,161.11
Gujarat,Vadodara,10-02-2015,335,238.56,155.07,137.86,99.21,77.74
Gujarat,Vadodara,05-03-2015,417,170.92,252.87,190.3,98.81,183.99
Gujarat,Vadodara,08-03-2015,88,37,283.95,167.82,1.4,156.59
Gujarat,Vadodara,11-03-2015,495,253.54,275.71,147.05,0.18,131.26
Gujarat,Vadodara,14-03-2015,331,196.08,277.93,6.02,62.45,18.11
Gujarat,Vadodara,18-03-2015,477,242.91,372.04,47.82,55.5,151.13
Gujarat,Vadodara,20-03-2015,346,138.83,304.66,172.85,18.2,156.91
Gujarat,Vadodara,25-03-2015,217,105.23,375.05,140.41,6.73,31.77
Gujarat,Vadodara,31-03-2015,415,52.76,16.5,56.81,38.21,121.44
Gujarat,Vadodara,16-04-2015,209,48.21,42.49,116.88,86.64,23.07
Gujarat,Vadodara,22-04-2015,308,94.62,292.91,0.58,40.85,129.51
Gujarat,Vadodara,29-04-2015,326,47.54,122.96,134.44,68.22,80.51
Gujarat,Vadodara,18-05-2015,330,295.12,245.77,39.58,20.45,51.28
Gujarat,Vadodara,25-05-2015,462,21.27,45.93,130.62,9.67,109.35
Gujarat,Vadodara,02-06-2015,46,230.05,132.23,188.7,96.87,199.46
Gujarat,Vadodara,04-06-2015,415,16.37,215.99,77.77,3.58,17.12
Gujarat,Vadodara,12-06-2015,106,45.77,6.23,65.62,73.66,70.05
Gujarat,Vadodara,21-06-2015,49,60.2,30.15,184.13,54.14,82.12
Gujarat,Vadodara,26-06-2015,433,158.62,298.31,163.29,11.31,147.52
Gujarat,Vadodara,28-06-2015,90,159.01,275.84,41.56,1.06,24.29
Gujarat,Vadodara,02-07-2015,247.5,142.085,114.7,38.875,34.88,59.735
Gujarat,Vadodara,08-08-2015,164.5,10.105,226.365,90.12,44.015,99.035
Gujarat,Vadodara,26-08-2015,450,8.23,336.6,117.1,53.69,83.67
Gujarat,Vadodara,27-08-2015,51,72.99,290.15,55.02,2.16,117.17
Gujarat,Vadodara,01-09-2015,239,107.75,306.55,172.56,98.9,133.87
Gujarat,Vadodara,13-09-2015,7,22.47,313.36,190.12,79.04,31.13
Gujarat,Vadodara,27-09-2015,500,184.99,187.96,144.14,40.92,68.35
Gujarat,Vadodara,17-10-2015,158,213.08,213.18,109.89,2.26,144.7
Gujarat,Vadodara,18-10-2015,346,49.46,115.49,90.43,69.54,176.18
Gujarat,Vadodara,20-10-2015,174,100.6,302.52,175.9,70.49,152.75
Gujarat,Vadodara,23-10-2015,372,281.12,316.44,45.47,56.47,178.83
Gujarat,Vadodara,25-10-2015,465,103.72,381.85,104.14,19.88,73.91
Gujarat,Vadodara,02-11-2015,328,90.64,37.81,151.53,89.33,33.6
Gujarat,Vadodara,11-11-2015,257.5,105.225,288.03,169.3,57.67,91.06
Gujarat,Vadodara,18-11-2015,138,12.84,110.73,32.13,87.62,136.84
Gujarat,Vadodara,24-11-2015,231,186.54,143.36,40.88,81.55,28.45
Gujarat,Vadodara,28-11-2015,412,133.35,126.86,175.79,99.65,196.02
Gujarat,Vadodara,29-11-2015,332.5,156.93,152.565,175.645,38.53,62.795
Gujarat,Vadodara,07-12-2015,132,5.63,307.72,180.35,94.49,108.15
Gujarat,Vadodara,13-12-2015,270,243.01,220.36,193.84,25.85,108.08
Gujarat,Vadodara,21-12-2015,498,80.36,179.6,52.78,23.38,156.04
Gujarat,Vadodara,13-01-2016,495,262.02,325.78,94.19,25.28,172.05
Gujarat,Vadodara,24-01-2016,223,60.4,379.81,2.4,70.64,81.36
Gujarat,Vadodara,25-01-2016,92,265.8,368.3,163.62,14.21,20.37
Gujarat,Vadodara,31-01-2016,120,281.35,196.29,84.49,2.32,109.14
Gujarat,Vadodara,16-02-2016,251,196.03,262.08,93.77,10.42,108.95
Gujarat,Vadodara,19-02-2016,297,195.28,356.92,174.7,37.71,139.89
Gujarat,Vadodara,07-03-2016,118,222.05,145.73,106.12,6.29,107.39
Gujarat,Vadodara,14-03-2016,33,51.35,90.38,158.21,86.36,196.92
Gujarat,Vadodara,04-04-2016,1,99.13,344.99,29.77,94.74,91.56
Gujarat,Vadodara,05-04-2016,359,248.33,187.26,69.87,60.145,65.3
Gujarat,Vadodara,10-04-2016,354,219.47,136.45,162.95,48.37,154.48
Gujarat,Vadodara,12-04-2016,188,175.44,265.12,16.13,35.73,73.45
Gujarat,Vadodara,18-04-2016,240.5,180.465,184.215,173.705,54.87,108.02
Gujarat,Vadodara,22-04-2016,225,117.115,228.665,72.66,84.015,154.62
Gujarat,Vadodara,24-04-2016,201,281.74,35.43,3.7,37.24,109.25
Gujarat,Vadodara,10-05-2016,382,290.43,286.83,143.65,56.88,132.2
Gujarat,Vadodara,13-05-2016,199,115.41,145.775,146.67,2.16,39.895
Gujarat,Vadodara,25-05-2016,401,70.98,170.96,59.3,25.23,112.17
Gujarat,Vadodara,07-06-2016,314,164.33,378.88,80.66,63,51.97
Gujarat,Vadodara,12-06-2016,217,119.17,327.25,168.03,25.6,26.3
Gujarat,Vadodara,14-06-2016,322,272.33,42.76,125.04,82.67,132.42
Gujarat,Vadodara,16-06-2016,141,13.27,210.04,159.21,76.1,72.95
Gujarat,Vadodara,23-06-2016,251,2.8,86.99,144.08,20.93,141.62
Gujarat,Vadodara,24-06-2016,53,78.57,282.31,106.75,1.24,14.74
Gujarat,Vadodara,11-07-2016,401,31.56,125.99,136.7,41.97,49.47
Gujarat,Vadodara,13-07-2016,65,199.19,213.68,61.54,63.42,48.16
Gujarat,Vadodara,14-07-2016,187,81.3,282.84,191.21,38.88,199.38
Gujarat,Vadodara,28-07-2016,292,136.84,330.33,197.98,90.71,86.79
Gujarat,Vadodara,29-07-2016,405,167.3,36.39,150.7,39,115.08
Gujarat,Vadodara,01-08-2016,322,209.45,352.9,126.86,67.47,126.17
Gujarat,Vadodara,11-08-2016,41,260.05,147.36,120.56,39.4,171.57
Gujarat,Vadodara,12-08-2016,22,204.24,272.49,101.37,26.87,197.68
Gujarat,Vadodara,18-08-2016,367,10.1,169.83,155.11,63.43,199.47
Gujarat,Vadodara,20-08-2016,67,177.46,110.87,37.28,93.09,75.69
Gujarat,Vadodara,31-10-2016,458,100.44,278.07,176.22,61.14,5.5
Gujarat,Vadodara,21-11-2016,253,218,210.29,109.175,15.82,164.24
Gujarat,Vadodara,23-11-2016,108,284.35,34.73,182.69,49.13,110.52
Gujarat,Vadodara,26-12-2016,397,265.86,332.81,59.01,41.57,54.25
Gujarat,Vadodara,30-12-2016,6,156.52,266.54,26.24,85.44,167.46
Gujarat,Vadodara,31-12-2016,68,219.96,41.11,45.23,62.12,51.57
Gujarat,Vadodara,01-01-2017,213,90.39,151.37,135.36,50.78,77.78
Gujarat,Vadodara,05-01-2017,53,162.67,181.57,0.63,61.37,142.45
Gujarat,Vadodara,19-01-2017,274,59.98,142.6,159.35,0.87,58.83
Gujarat,Vadodara,27-01-2017,215,271.93,293.48,109.07,97.9,38.96
Gujarat,Vadodara,02-02-2017,120,16.91,248.68,128.44,34.68,32.73
Gujarat,Vadodara,21-02-2017,231,60.96,264.81,4.25,85.15,196.77
Gujarat,Vadodara,25-02-2017,212,129.41,318.05,46.05,29.67,195.63
Gujarat,Vadodara,27-02-2017,389,93.21,217.19,185.02,61.49,72.15
Gujarat,Vadodara,21-03-2017,286,234.05,344.28,150.44,95.01,37.95
Gujarat,Vadodara,23-03-2017,162,54.98,242.2,150.62,63.84,19.35
Gujarat,Vadodara,21-04-2017,132,11.45,156.94,0.79,26.73,81.75
Gujarat,Vadodara,26-04-2017,90,297.18,274.53,7.55,53.16,159.02
Gujarat,Vadodara,30-04-2017,450,158.85,271.71,63.04,92.4,104.41
Gujarat,Vadodara,02-05-2017,54,148.22,318.34,125.01,51.9,32.27
Gujarat,Vadodara,07-05-2017,190,129.43,236.6,127.65,37.21,102.19
Gujarat,Vadodara,13-05-2017,69,288.03,204.12,44.04,8.8,4.02
Gujarat,Vadodara,04-06-2017,168,210.99,290.84,73.47,15.93,21.66
Gujarat,Vadodara,17-06-2017,268,286.95,201.24,115.46,59.06,27.21
Gujarat,Vadodara,21-06-2017,123,13.16,384.8,74.19,15.33,165.55
Gujarat,Vadodara,27-06-2017,225,109.12,19.7,122.68,93.64,104.8
Gujarat,Vadodara,06-07-2017,411,156.34,147.91,9.81,85.41,75.36
Gujarat,Vadodara,07-07-2017,223,74.92,386.59,172.82,3.23,35.06
Gujarat,Vadodara,23-07-2017,145,52.12,209.53,160.98,70.65,105.74
Gujarat,Vadodara,28-07-2017,104,49.79,170.58,34.23,51.32,61.33
Gujarat,Vadodara,16-08-2017,13,142.49,331.37,119.49,57.21,80.74
Gujarat,Vadodara,02-09-2017,437,207.63,331.8,50.37,40.39,13.69
Gujarat,Vadodara,02-10-2017,46,18.57,308.49,92.33,57.28,94.68
Gujarat,Vadodara,09-10-2017,70,170.78,58.04,178.63,61.77,47.49
Gujarat,Vadodara,23-10-2017,18,80.31,127.51,35.94,23.76,169.06
Gujarat,Vadodara,25-10-2017,392,56.91,277.99,153.09,27.83,169.6
Gujarat,Vadodara,01-11-2017,85,165.16,73.65,100.81,52.14,32.98
Gujarat,Vadodara,02-11-2017,394,56.69,229.675,123.535,34.325,127.21
Gujarat,Vadodara,09-11-2017,406,269.45,121.99,150.01,45.33,155.74
Gujarat,Vadodara,11-11-2017,461,33.55,255.33,53.73,57.09,178.55
Gujarat,Vadodara,20-11-2017,220,270.11,373.2,168.83,61.32,156.73
Gujarat,Vadodara,04-12-2017,192.5,91.545,309.91,110.2,78.895,180.415
Gujarat,Vadodara,05-12-2017,89,77.58,154.33,76.68,10.9,45.7
Gujarat,Vadodara,07-12-2017,260,186.165,74.545,126.805,46.14,88.425
Gujarat,Vadodara,17-12-2017,176,137.63,282.665,95.15,55.43,109.545
Gujarat,Vadodara,01-01-2018,22,3.71,253.57,34.82,79.6,60.37
Gujarat,Vadodara,09-01-2018,253,125.78,144.98,87.99,11.52,134.39
Gujarat,Vadodara,10-01-2018,218,197.58,279.55,42.54,11.63,165.62
Gujarat,Vadodara,21-01-2018,5,146.6,335.02,115.29,21.8,135.65
Gujarat,Vadodara,12-02-2018,266,178.8,375.23,87,14.51,53.4
Gujarat,Vadodara,22-02-2018,171,169.61,106.77,122.98,42.82,121.76
Gujarat,Vadodara,23-02-2018,101,33.23,143.83,41.16,31.81,43.8
Gujarat,Vadodara,28-02-2018,132,29.84,392.47,141.84,20.42,117.33
Gujarat,Vadodara,09-03-2018,140,100.9,290.78,182.84,70.63,61.63
Gujarat,Vadodara,12-03-2018,286,188,382.09,136.47,30.44,10.14
Gujarat,Vadodara,09-04-2018,398,71.96,289.58,94.52,47.28,85.69
Gujarat,Vadodara,19-04-2018,271,94.13,71.17,122.65,73.76,125.86
Gujarat,Vadodara,23-04-2018,340,255.85,78.97,109.93,70.99,171.72
Gujarat,Vadodara,05-05-2018,86,155.62,269.43,119.51,65.97,113.34
Gujarat,Vadodara,09-05-2018,451,149.86,307.14,168.29,99.32,98.58
Gujarat,Vadodara,15-05-2018,409,23.09,346.65,176.2,3.81,55.8
Gujarat,Vadodara,21-05-2018,411,69.2,208.19,143.96,57.05,167.97
Gujarat,Vadodara,29-05-2018,300,173.93,304.06,111.17,67.42,132.46
Gujarat,Vadodara,19-06-2018,228,166.39,261.11,17.38,30.33,148.62
Gujarat,Vadodara,06-07-2018,471,161.08,178.94,34.61,28.95,166.6
Gujarat,Vadodara,07-07-2018,258,52.75,66.58,22.62,51.65,86.41
Gujarat,Vadodara,13-07-2018,45,35.87,64.32,176.48,33.41,7.18
Gujarat,Vadodara,24-07-2018,445,48.35,374.18,109.12,27.96,45.82
Gujarat,Vadodara,03-08-2018,334,270.02,331.78,171.49,15.26,97.74
Gujarat,Vadodara,08-09-2018,428,276.21,97.93,169.72,98.84,101.85
Gujarat,Vadodara,13-09-2018,175,19.74,253.42,180.04,79.8,179.4
Gujarat,Vadodara,22-09-2018,74,246.35,351.5,171.07,46.17,75.56
Gujarat,Vadodara,28-09-2018,323,167.29,19.83,51.04,62.09,101.65
Gujarat,Vadodara,10-10-2018,176,8.87,203.21,26.65,75.39,160.83
Gujarat,Vadodara,06-11-2018,389,27.31,37.59,108.85,35.71,15.53
Gujarat,Vadodara,07-11-2018,136.5,130.175,225.17,145.36,27.095,77
Gujarat,Vadodara,29-11-2018,130,144.21,226.12,185.96,85.23,99.79
Gujarat,Vadodara,15-12-2018,412,286.21,159.59,56.8,9.06,197.53
Gujarat,Vadodara,17-01-2019,258,0.66,323.13,8.48,94.88,151.21
Gujarat,Vadodara,03-02-2019,271,121.78,309.45,76,39.81,129.11
Gujarat,Vadodara,22-02-2019,13,2.89,318.03,17.54,46.88,42.05
Gujarat,Vadodara,27-02-2019,106,163.04,240.17,121.38,95.64,4.37
Gujarat,Vadodara,01-03-2019,109,40.45,54.33,158.52,29.56,197.72
Gujarat,Vadodara,12-03-2019,294,177.51,267.72,174.41,6.66,163.17
Gujarat,Vadodara,14-03-2019,100,231.58,363.82,117.25,37.88,44.18
Gujarat,Vadodara,15-03-2019,254,25.26,361.06,44.13,63.02,10.68
Gujarat,Vadodara,23-03-2019,493,163.48,345.42,177.54,94.19,66.48
Gujarat,Vadodara,02-04-2019,257,108.95,274.98,75.61,13.22,118.48
Gujarat,Vadodara,05-04-2019,59,102.03,46.08,61.38,64.43,184.9
Gujarat,Vadodara,12-04-2019,269,86.43,170.18,41.7,36.26,127.31
Gujarat,Vadodara,13-04-2019,188,68.04,89.27,124.73,19.37,23.77
Gujarat,Vadodara,16-04-2019,424,277.27,73.01,22.91,40.34,57.25
Gujarat,Vadodara,26-04-2019,270,123.35,353.16,54.74,53.41,98.36
Gujarat,Vadodara,11-05-2019,391,102.65,343.6,121.08,72.6,30.63
Gujarat,Vadodara,17-05-2019,132,62.71,186.03,48.35,12.75,65.42
Gujarat,Vadodara,30-05-2019,225,119.76,202.77,142.03,5.73,142.25
Gujarat,Vadodara,06-06-2019,310,137.22,188.21,164.77,57.19,26.36
Gujarat,Vadodara,11-06-2019,168,205.9,350.24,129.12,77.94,46.77
Gujarat,Vadodara,19-06-2019,97,109.35,68.1,154.06,90.83,154.22
Gujarat,Vadodara,22-06-2019,418,110.12,28.82,123.69,96.48,26.73
Gujarat,Vadodara,04-07-2019,33,256.12,222.1,67.07,9.77,178.8
Gujarat,Vadodara,15-07-2019,457,25.88,84.13,77.01,11.14,37.22
Gujarat,Vadodara,15-08-2019,172,154.92,111.54,37.45,84.58,19.95
Gujarat,Vadodara,20-08-2019,1,50.56,192.44,73.97,55.99,6.66
Gujarat,Vadodara,25-08-2019,330,17.02,16.9,119.77,3.99,143.56
Gujarat,Vadodara,01-09-2019,244,101.59,109.45,11.8,39.64,17.7
Gujarat,Vadodara,05-09-2019,418,278.59,368.21,129.92,58.63,153.82
Gujarat,Vadodara,14-09-2019,6,217.09,383.62,96.14,56.26,17.38
Gujarat,Vadodara,19-09-2019,346,286.34,180.2,194.85,42.25,103.13
Gujarat,Vadodara,23-09-2019,101,131.93,196.58,132.43,72.2,148.33
Gujarat,Vadodara,25-09-2019,157,85.81,108.5,145.41,3.86,74.14
Gujarat,Vadodara,28-10-2019,449,234.12,130.71,63.63,95.99,178.46
Gujarat,Vadodara,05-11-2019,313,208.93,332.96,88.02,17.7,120.18
Gujarat,Vadodara,16-11-2019,68,46.93,97.86,12.26,8.92,26.56
Gujarat,Vadodara,29-11-2019,44,298.98,384.03,118.31,37.2,29.7
Gujarat,Vadodara,12-12-2019,339.5,165.13,104.78,101.085,89.26,8.965
Gujarat,Vadodara,15-12-2019,310,173.82,290.58,180.03,44.01,27.7
Gujarat,Vadodara,05-01-2020,86,212.4,136.58,82.54,55.15,186.6
Gujarat,Vadodara,08-01-2020,424,108.56,254.66,107.885,48.405,34.415
Gujarat,Vadodara,19-01-2020,358.5,165.57,365.49,114.515,23.09,122.34
Gujarat,Vadodara,20-01-2020,166,298.13,187.58,113.7,15.14,18.23
Gujarat,Vadodara,11-02-2020,250,252.62,41.58,116.94,12.91,19.27
Gujarat,Vadodara,25-02-2020,2,278.57,10.47,18.35,66.28,100.65
Gujarat,Vadodara,04-03-2020,182,195.84,250.68,64.155,76.56,132.035
Gujarat,Vadodara,05-04-2020,124,243.4,261.84,131.96,53.64,47.53
Gujarat,Vadodara,27-04-2020,286,223.25,231.17,164.86,97.81,189.9
Gujarat,Vadodara,02-05-2020,78.5,150.3,254.17,135.625,15.745,75.505
Gujarat,Vadodara,04-05-2020,171,114.11,148.46,60.81,32.12,173.04
Gujarat,Vadodara,14-05-2020,471,239.19,372.81,89.32,39.23,115.46
Gujarat,Vadodara,20-05-2020,269,15.28,329.57,192.54,19.38,192.08
Gujarat,Vadodara,21-05-2020,336,214.41,268.01,133.41,92.11,65.07
Gujarat,Vadodara,18-06-2020,4,135.36,388.7,0.28,65.92,19.65
Gujarat,Vadodara,23-06-2020,413,132.44,198.96,39.66,32.4,127.94
Gujarat,Vadodara,06-07-2020,239,280.33,301.49,183.6,0.5,18.29
Gujarat,Vadodara,14-07-2020,98,206.35,168.75,190.72,61.68,113.63
Gujarat,Vadodara,25-07-2020,476,162.35,44.64,140.1,38.32,33.59
Gujarat,Vadodara,29-07-2020,437,2.39,14.1,8.88,14.36,124.99
Gujarat,Vadodara,13-08-2020,133,78.84,145.83,35.94,98.57,79.81
Gujarat,Vadodara,24-08-2020,468,178.26,294.56,25.2,90.82,197.07
Gujarat,Vadodara,01-09-2020,108,78.1,226.13,98.46,39.01,27.36
Gujarat,Vadodara,05-09-2020,495,252.56,218.17,168.34,62.1,21.13
Gujarat,Vadodara,07-09-2020,37,130.04,169.32,63.3,46.77,75.72
Gujarat,Vadodara,29-09-2020,385,37.6,345.5,87.24,24.95,133.53
Gujarat,Vadodara,01-10-2020,274,260.55,116.4,150.45,65.11,86.16
Gujarat,Vadodara,02-10-2020,410,19.26,242.41,185.12,76.23,137.88
Gujarat,Vadodara,26-10-2020,390,130.58,269.26,187.55,80.77,25.05
Gujarat,Vadodara,30-10-2020,270,278.33,376.96,37.15,20.85,39.74
Gujarat,Vadodara,10-12-2020,443,81.59,387.13,121.81,41.46,85.01
Gujarat,Vadodara,13-12-2020,104,22.87,20.7,169.31,31.58,23.01
Gujarat,Vadodara,22-12-2020,397,198.97,249.66,60.37,45.31,190.55
Gujarat,Vadodara,23-12-2020,171,281.39,140.32,16.53,17.28,54.11
Gujarat,Vadodara,25-12-2020,422,296.75,261.69,61.32,35.53,178.2
Gujarat,Vadodara,03-01-2021,7,4.1,339.37,102.5,24.35,72.53
Gujarat,Vadodara,06-01-2021,166,276.04,21.3,45.86,93.72,125.66
Gujarat,Vadodara,12-01-2021,307,292.47,58.63,134.04,80.15,166.6
Gujarat,Vadodara,15-01-2021,342,169.28,93.69,162.57,43.9,84.96
Gujarat,Vadodara,20-01-2021,31,43.93,361.34,0.13,2.08,43.13
Gujarat,Vadodara,23-01-2021,424,97.17,164.02,149.23,36.95,77.13
Gujarat,Vadodara,06-02-2021,398,256.69,233.37,123.52,92.12,167.07
Gujarat,Vadodara,18-02-2021,260,108.81,58.16,47.95,56.45,169.29
Gujarat,Vadodara,19-02-2021,386,170.01,228.41,49.99,72.27,81.24
Gujarat,Vadodara,19-03-2021,467,65.2,174.71,66.31,72.66,83.11
Gujarat,Vadodara,14-04-2021,309,232.48,183.5,75.73,85.9,123.64
Gujarat,Vadodara,27-04-2021,432,113.21,252.49,188.68,71.79,105.03
Gujarat,Vadodara,29-04-2021,341,256.04,190.72,125.9,16.1,38
Gujarat,Vadodara,02-05-2021,179,221.21,300.31,149.03,94.85,191.13
Gujarat,Vadodara,13-05-2021,442.5,142.03,188.805,73.8,39.05,35.685
Gujarat,Vadodara,12-06-2021,180,235.855,250.61,28.045,42.045,168.92
Gujarat,Vadodara,25-06-2021,192,213.03,312.07,187.26,24.06,104.77
Gujarat,Vadodara,26-06-2021,79,136.36,353.67,132.42,86.08,122.9
Gujarat,Vadodara,14-07-2021,494,237.42,187.99,60.66,86.83,112.06
Gujarat,Vadodara,18-07-2021,138,205.96,285.13,88.89,42.57,86.56
Gujarat,Vadodara,31-07-2021,413,59.09,115.55,134.27,7.44,157.3
Gujarat,Vadodara,05-08-2021,236,153.12,10.55,7.92,23.48,5.5
Gujarat,Vadodara,16-08-2021,344,203.71,111.58,118.78,51.79,140.05
Gujarat,Vadodara,17-08-2021,104,238.08,289.12,180.26,6.4,42.38
Gujarat,Vadodara,21-08-2021,273,198.33,158.12,177.21,33.75,54.61
Gujarat,Vadodara,27-08-2021,9,54.67,273.32,27.58,18.53,144.43
Gujarat,Vadodara,31-08-2021,401,164.73,295.14,187.99,21.31,55.29
Gujarat,Vadodara,03-09-2021,277,81.22,99.98,1.94,71.92,171.98
Gujarat,Vadodara,04-09-2021,72,242.77,174.88,69.46,52.66,96.39
Gujarat,Vadodara,21-09-2021,187,252.72,255.64,64.92,38.09,183.28
Gujarat,Vadodara,01-10-2021,416,81.66,117.63,140.58,12.14,137.3
Gujarat,Vadodara,10-10-2021,163,261.19,49.76,6.85,41.9,198
Gujarat,Vadodara,14-10-2021,40,287.94,324.47,145.9,77.79,87.45
Gujarat,Vadodara,18-10-2021,351,146.7,26.96,0.98,75.31,175.82
Gujarat,Vadodara,22-10-2021,87,247.95,248.1,197.29,97.8,60.92
Gujarat,Vadodara,28-10-2021,6,276.35,128.6,69.6,38.01,167.24
Gujarat,Vadodara,03-11-2021,289,260.78,196.99,79.36,49.18,174.89
Gujarat,Vadodara,04-11-2021,46,246.51,82.98,45.1,20.83,143.97
Gujarat,Vadodara,07-11-2021,299,63.86,291.35,82.74,55.07,68.92
Gujarat,Vadodara,18-11-2021,142,154.99,104.12,128.08,0.91,99.84
Gujarat,Vadodara,30-11-2021,268,28.37,13.61,103.3,19.26,153.27
Gujarat,Vadodara,06-12-2021,41,5.98,36.24,190.2,3.08,164.65
Gujarat,Vadodara,19-12-2021,301,47.72,32.86,60.69,18.52,13.05
Gujarat,Vadodara,28-12-2021,442,127.45,363.92,199.43,86.85,90.23
Gujarat,Vadodara,31-12-2021,268,23.82,6.58,169.67,56.62,46.71
Gujarat,Vadodara,08-01-2022,195,60.06,195.68,91.41,61.03,104.47
Gujarat,Vadodara,14-01-2022,113.5,61.115,305.2,129.935,96.97,79.87
Gujarat,Vadodara,20-01-2022,142,1.92,86.88,48.48,35.53,30.89
Gujarat,Vadodara,22-01-2022,483,279.67,234.26,90.86,60.01,127.36
Gujarat,Vadodara,17-02-2022,37,107.76,92.88,52.49,80.07,0.02
Gujarat,Vadodara,19-02-2022,469,105.06,334.98,3.43,3.25,15.22
Gujarat,Vadodara,01-03-2022,227,243.49,350.7,118.09,46.51,108.95
Gujarat,Vadodara,25-03-2022,352,284.85,397.64,79.09,57.93,147.45
Gujarat,Vadodara,03-04-2022,262,221.17,146.68,35.27,46.65,153.92
Gujarat,Vadodara,10-04-2022,92,242.23,50.73,147.61,6.01,180.59
Gujarat,Vadodara,14-04-2022,424,97.7,356.89,143.34,21.91,182.79
Gujarat,Vadodara,17-04-2022,7,37.06,286.68,61.4,47.3,157.74
Gujarat,Vadodara,26-04-2022,443,108.51,67.99,161.98,63.12,179.31
Gujarat,Vadodara,29-04-2022,112,227.36,183.18,176.62,68.65,174.01
Gujarat,Vadodara,11-05-2022,188,231.42,147.68,69.32,60.15,164.61
Gujarat,Vadodara,15-05-2022,456,179.78,10.86,178.92,13.04,74.77
Gujarat,Vadodara,23-05-2022,449,117.24,347.78,2.26,48.94,58.97
Gujarat,Vadodara,24-05-2022,367,208.94,213.11,97.98,91.45,116.91
Gujarat,Vadodara,02-06-2022,431,68.76,136.75,49.74,10.7,42.84
Gujarat,Vadodara,12-06-2022,408,38.49,44.67,83.59,88.4,83.43
Gujarat,Vadodara,18-06-2022,67,291.78,27.26,105.99,74.9,176.54
Gujarat,Vadodara,20-06-2022,60,33.93,175.83,116.1,17.74,163.41
Gujarat,Vadodara,21-06-2022,157,197.73,165.03,84.52,43.09,180.42
Gujarat,Vadodara,11-07-2022,422,21.45,303.67,133.37,98.18,119.88
Gujarat,Vadodara,15-07-2022,368,182,279.05,101.6,34.23,19.86
Gujarat,Vadodara,24-07-2022,45,9.78,369.64,75.43,17.27,60.98
Gujarat,Vadodara,27-07-2022,332,107.47,198.97,50.43,16.74,160.49
Gujarat,Vadodara,02-08-2022,342,189.37,76.93,158.37,4.72,74.77
Gujarat,Vadodara,30-08-2022,174,88.66,293.97,130.44,48.72,69.83
Gujarat,Vadodara,21-09-2022,326,246.11,151.31,110.08,1.85,146.18
Gujarat,Vadodara,11-10-2022,110,83.54,185.69,129.36,33.04,154.25
Gujarat,Vadodara,17-10-2022,369,141.56,202.91,141.42,69.36,57.92
Gujarat,Vadodara,04-11-2022,76,114.9,357.64,44.94,64.58,180.88
Gujarat,Vadodara,10-11-2022,478,241.1,11.4,143.49,48.7,48.69
Gujarat,Vadodara,15-11-2022,259,106.93,1.54,177.62,21.5,163.29
Gujarat,Vadodara,19-11-2022,494,242.07,83.29,69.91,25.48,191.77
Gujarat,Vadodara,20-11-2022,214,230.93,11.18,39.83,94.56,140.05
Gujarat,Vadodara,26-11-2022,304,282.29,263.93,164.18,79.88,32.27
Gujarat,Vadodara,07-12-2022,334,253.69,304.21,81.34,11.86,43.3
Gujarat,Vadodara,27-12-2022,275,135.24,398.74,164.37,75.86,110.49
